Report date,Well ,Project,Mid Night Depth (ft),Comments,Formation,Spud date,Avg. ROP (ft/hr),Flow rate (gpm),Min. RPM (rpm),Max. RPM (rpm),Max. WOB (kip),Min. WOB (kip),TFA (in²)
6/11/2017,BB-1203,BAB,"5,245.00","R-1: DISCUSSED LPR#6 & SPPR-6 & FALL PREVENTION \t\t\t\t\t\t R-2: FOR MOST OF THE TIME NO RETURN, TOTAL LOSSES, OBSERVED RETURNS AFTER EVERY 3- 4 HOURS.\t\t\t\t\t\t R-3: 500-650 GPM, 80 RPM & 200-250 SCFM\t\t\t\t\t\t R-4: 400-650 GPM, 80-90 RPM & 300- 500 SCFM\t\t\t\t\t\t R-5: ADJUST THE AIR SUPPLY AS PER THE LOSSES\t\t\t\t\t\t R-6: PERFORM KICK DRILL WHILE DRILLING \t\t\t\t\t\t ",SIMSIMA F'MTN,29/10/2017 12:30:00 PM,66.3,500,80,90,35,30,1.167
20/11/2017,BB-1163,BAB,"2,490.00",[R-1] DISCUSSED LPR # 3 GAS TEST. [R-2] OBSERVE LOSSES 200-220 BPH - DISCUSSED WITH TEAM TO CONTINUE DRILLING WITH LOW PARAMETER AND OBSERVE IF DYNAMIC LOSSES REDUCED. [R-3] DRILLING WITH 650 GPM W/ MOTOR . [R-4] PARTIAL LOSSES 100 BPH - PUMP 50 BBLS LCM.  [R-5] DISCUSSED W/ TEAM AND DECIDE TO POOH AND L/D MOTOR DUE TO HEAVY LOSSES . [R-6] A TABLE TOP EXERCISE WAS CONDUCTED AT 17:30 HRS TO COMPLY WITH ADNOC ONSHORE FACILITY RESPONCE PLAN (FRP) FOR DRILLING OPERATIONS. ,DAMMAM F'MTN,13/11/2017 2:30:00 PM,75.2,600,75,80,20,10,
25/11/2017,BB-1203,BAB,"11,360.00","R-1: DISCUSSED SPR-7 TORQUE & DRAG, LPR-5- CONFINED SPACE SAFETY R-2 : 1ST 100' WITH REDUCED PARAMETERS: 60  RPM, 230 GPM, 8-10KIPS R-3: PERFORM H2S DRILL WITH ALL CREW , GOOD RESPONSE  R-4:OBSERVED DRILLING BREAK @ 10721MD/9940 TVD FEET ,TOP OF HABSHAN -1  R-5: PERFORM KICK DRILL WHILE DRILLING NOTE :  PERFORM VACCUM DEGASSER DRILL SCR @ 11050' W/77 PCF NDF \tMP-1 @ 20 SPM:  450 PSI , 30 SPM: 890 PSI \tMP-2 @ 20 SPM: 450 PSI , 30 SPM: 890 PSI ",HABSHAN F'MTN,29/10/2017 12:30:00 PM,40.1,270,50,120,18,10,0.37
26/11/2017,BB-1163,BAB,"5,810.00",[R-1]DISCUSSED LPR 9 : BANNED TOOLS. [R-2] OBSERVE DURING PENETRATING SIMSIMA 115 FT- LOSSES  400 BPH. INSTALL ALMASOOD RUBBER - START INJECTING AIR WITH 250 CFM.  [R-3] CONDUCT FIRE DRILL.GOOD RESPONSE FROM THE CREW. HEAD COUNT FINISH IN 2 MINTS. [R-4] BUSTER WAS NOT WORKING - CHANGE BATTERY . [R-5]CONDUCT H2S DRILL. GOOD RESPONSE FROM THE CREW. HEAD COUNT FINISH IN 3 MINTS.,SIMSIMA F'MTN,13/11/2017 2:30:00 PM,51.6,800,70,75,20,15,
12/11/2017,BB-549,BAB,"6,815.00","[R-1]\tDISCUSSED LPR # 5 (CONFINED SPACE ENTRY) AND SP2R5 RULEG GR #5,BOP FUNCTION TESTING ",,13/03/2003,0,,,,,,0.907
13/11/2017,BB-549,BAB,"7,535.00","[R-1]\tDISCUSSED LPR # 6 (FALL PREVENTION) AND SP2R6 ,GR #6,FALL TESTING [R-2]\tGOOD RESPONSE, HEAD COUNT IN 2 MIN. \t \t \t  NEXT WELL       BB-578          WAITING HANDOVER FROM FIELD SERVICE\t\t\t\t\t NEXT NEXT WELL   BB-321\t\tHANDOVER RECEIVED\t\t\t PREVIOUS WELL   BB 1182\t\tHANDOVER RECEIVED\t\t\t PREVIOUS WELL   BB 12122\t\tHANDOVER RECEIVED\t\t\t ",MAUDDUD F'MTN,13/03/2003,34.3,581.9,130,130,30,20,0.907
14/11/2017,BB-549,BAB,"8,610.00","[R-1]\tDISCUSSED LPR # 6 (FALL PREVENTION) AND SP2R6 ,GR #6,FALL TESTING\t [R-2]\tWELL SECURED IN 75 SEC, HEAD COUNT IN 2 MIN.\t \t\t \t\t\t \t\t \t \t NEXT WELL       BB-578          WAITING HANDOVER FROM FIELD SERVICE\t\t NEXT NEXT WELL   BB-321\t\tHANDOVER RECEIVED PREVIOUS WELL   BB 1182\t\tHANDOVER RECEIVED PREVIOUS WELL   BB 12122\t\tHANDOVER RECEIVED \t\t \t\t ",BAB MEMBER,13/03/2003,47.8,601.9,130,130,30,25,0.907
15/11/2017,BB-549,BAB,"9,270.00","[R-1]:\tDISCUSSED LPR # 4 (ISOLATION) AND SP2R4 RULEG GR #4,ACCUMUALTOR TEST  NEXT WELL             BB-578                            WAITING HANDOVER FROM FIELD SERVICE\t\t\t\t\t NEXT NEXT WELL   BB-321\t\tHANDOVER RECEIVED\t\t\t PREVIOUS WELL    BB 1182\t\tHANDOVER RECEIVED\t\t\t PREVIOUS WELL    BB 12122\t\tHANDOVER RECEIVED\t\t\t   Surfaces\t              TVD   TVDSS    MD      Thicknes      Diff +/- TUWAYIL\t             6,766   6,724     6,769        188 \t  1  SHILAIF\t             6,954   6,912     6,959        590 \t(7) MAUDDUD               7,543   7,501     7,594         62 \t(15) NAHR UMR              7,605   7,563     7,662        741 \t(18) BAB MEMBER          8,346   8,304     8,605       103 \t(13) THAMAMA ZONE A 8,449    8,407     8,816         46               (20) DENSE BELOW Z-A 8,495   8,453    8,948           20              (22) THAMAMA ZONE B 8,515 8,473   9,020                                 (12)  ",BAB MEMBER,13/03/2003,29.3,501.6,50,70,35,30,0.907
16/11/2017,BB-549,BAB,"9,334.00","[R-1]\tDISCUSSED LPR # 5 (CONFINED SPACE ENTRY) AND SP2R5 RULEG GR #5,BOP FUNCTION TESTING\t\t [R-2]\tGOOD RESPONSE, HEAD COUNT IN 2 MIN.\t\t \t\t\t \t\t\t \t\t\t \t \t\t NEXT WELL       BB-578          WAITING HANDOVER FROM FIELD SERVICE\t\t\t NEXT NEXT WELL   BB-321\t\tHANDOVER RECEIVED\t ",BAB MEMBER,13/03/2003,16,902.9,130,130,30,20,0.907
17/11/2017,BB-549,BAB,"9,334.00","[R-1]\tDISCUSSED LPR # 6 (FALL PREVENTION) AND SP2R6 ,GR #6,FALL TESTING\t [R-2]\tGOOD RESPONSE, HEAD COUNT IN 2 MIN.\t \t\t \t\t \t\t \t \t NEXT WELL       BB-578          WAITING HANDOVER FROM FIELD SERVICE\t\t NEXT NEXT WELL   BB-321\t\tHANDOVER RECEIVED ",BAB MEMBER,13/03/2003,0,,,,,,0.907
28/12/2017,BB-321,BAB,"9,475.00","[R-1]INTERMITTENTLY TROUBLESHOOT MWD DECODING [R-2]DISCUSSED LPR #7 (PTW SAFETY CRITICAL EQUIPMENT)  AND SP2R9,GR #7, COLD PTW [R-3]SHUT IN WELL IN 70 SEC - GOOD CREW RESPONSE.    NEXT WELL BB-578: (100% COMPLETED). \t AWAITING WATER WELL RIG TO SERVICE AND  OR DRILL NEW WATER WELL. ",DENSE BELOW ZONE B,18/07/1992,31.3,550,125,130,35,30,0.907
22/09/2017,BB-1196,BAB,"7,035.00","R-1:- 100% HSE,INCIDENT REDUCTION PROGRAM (IRP),5 BARRIER,STOP AUTHORITY. R-2:WOB=15-20,GPM=650,SRPM=80,AIR=250CFMP. *WHILE DRLG LOSS INCRESE F/85BPM TO 160 BPM. R-3:OBS INTERMITTENT RETURNS. *CIRC 2XCYCLE, SPOT 220BBLS 10%KCL,75PCF MUD AT BTM. R-4:MONITOR WELL ON TRIP TANK, FILL UP EVERY 5XSTDS 10 BBLS. *NO RETURNS WHILE FILL UP. NOTES:- LPR VIOLATION 02 NOS,",SHILAIF F'MTN,10/9/2017 12:00,45.2,650,85,85,20,15,0.994
23/09/2017,BB-1190,BAB,"10,000.00","R-1: DISCUSSED LPR # 10 PPE  NOTES: -Ambulance dry run was conducted on 7/9/2017 from Habshan Clinic, and it took 23 min for 24 Km. -Next location BB-1211 not handed over yet to drilling.",HABSHAN F'MTN,4/9/2017 20:30,34.3,470,120,120,30,10,0.907
27/09/2017,BB-1204,BAB,"8,372.00","R-1: DISCUSSED LPR #1 :ROAD SAFETY RULES\t\t\t\t\t\t\t R-2: TRY TO DRILL WITH VARIOUS PARAMETERS , NO IMPROVEMENT IN ROP, SUSPECTING BIT CUTTERS WORN OUT\t\t\t\t\t\t\t R-3 POH ,OBSERVED LITTLE SWABBING IN HOLE HENCE POH WITH PUMP OUT\t\t\t\t\t\t\t R-4: MONITORED WELL VIA TRIP TANK (NO LOSSES)\t\t\t\t\t\t\t R-5 :4-2-WT-A-X-I-BT- PR\t\t\t\t\t\t\t R-6 - OBSERVED METAL JUNK ON JAR MANDREL\t\t\t\t\t\t\t NOTE - PERFORM FIRE DRILL WITH ALL CREW\t\t ",BAB MEMBER,7/9/2017 13:00,13,600,120,130,30,20,0.907
29/09/2017,BB-1196,BAB,"9,155.00","R-1: HSE TOOLS , EMERGEANCY RESPONSE & SP2R#4,MINIMIZE STATIONARY TIME. R-2:WOB=15-24,GPM=580-600,RPM=90,PRES=2300PSI. *MIX ACT MUD W/9PPB REENFORCEMENT MATERIAL NOTES: *AL-ROUMI ON LOC F/26-09-2017. *OBM ON LOC=1440 *CUTTING BOX ON LOC= 40 TOTAL, EMPTY=10 FULL=30. S.C.R @ 9100'   M.WT = 80 PCF MP#1  30 = 580 PSI        40 = 700 PSI MP#3  30 = 500 PSI        40 = 600 PSI",THAMAMA SUBZONE B V,10/9/2017 12:00,31.6,600,90,90,24,15,0.819
30/09/2017,BB-1188,BAB,"7,174.00",R1: DISCUSSED LPR# 9 BANNED TOOLS. R2: L/D ALL EXTRA BHA  NOTES:  GREEN HATS-1 TRAINEES-4,SHILAIF F'MTN,19/09/2017 10:30:00 AM,22.3,902.9,90,90,30,10,
2/11/2017,BB-1127,BAB,"10,568.00",R-1: DISCUSSED LPR # 1 & SP2R # 1. R-2: WOB=10-15 KLBS; GPM=300 ; SPP=1950 PSI; RPM=120-140; TQ=4-10 KLB*FT; AV.ROP=40 FT/HR; R-3: GRADUALY INCREASED LUBRICANT IN MUD SYSTEM TO 2%.  R-4: WOB=10-15 KLBS; GPM=300 ; SPP=2000 PSI; RPM=120-140; TQ=4-10 KLB*FT; AV.ROP=39 FT/HR;  NEXT LOCATION: BB-1047: REQUESTED WELL & ROAD HANDOVER FROM BAB GAS FS BY 04/11/2017. BB-1227; PROGRESS 0%. WAITING ON CIVIL CONSTRUCTION CONTRACTOR ALLOCATION BY BAB 13 TEAM.  GEOMATICS HANDOVER ON THE 23-10-17. E-RIG MOVE REQUEST FOR LOC. PREPARATION & ENTRANCE # 15711 ON THE 24-10-17. NDC TP CHECKED RIG MOVE ROAD TO GATE 15. WAITING FOR ADNOC-D TP TO CHECK THE REMAINING RIG MOVE RD FROM 25-10-17.,BAB MEMBER UNIT 8,18/09/2017 4:00:00 AM,40.1,301,120,140,15,10,0.451
16/04/2017,BB-1184,BAB,"3,610.00","R-1: DISCUSSED LPR# 1, ROAD SAFETY RULES, SPPR# 2. R-2: DYN LOSSES OF 27 BPH STARTED 3331 FT,          750 GPM, 80 RPM, 30 KLB WOB.   R-3: REDUCED GPM TO 700, DYN LOSSES: 48 BBL/HR. R-4: STARTED AIR @ 200 CFM & 700 GPM FLOW RATE, NO LOSSES.         INCREASED GPM GRADUALLY TO 900, 100 RPM, 40 KLB WOB, 4 - 5 K FT.LB.  NOTE: ACCUMULATED REV ON BIT:  83,4550 REV. ACCUMULATIVE HRS JAR AND R.R.: 145.  SHORTAGE IN CREW: 1 X FLOORMAN + 1 X ASSISTANT MECHANIC.",UMM ER RADHUMA F'MTN,5/4/2017 5:00,36.7,,,,,,0.942
19/09/2017,BB-1193,BAB,"1,350.00","R-1: DISCUSSED LPR#03: GAST TEST & SPPR FOR BOTH CREW\t\t\t\t\t R-2: DRILL PARAMETERS    : 50 RPM, 700 GPM, 5-10 KIPS\t\t\t\t\t 700-800 GPM, 90-100 RPM, 800-1000 PSI\t\t\t\t\t \t\t\t\t\t \t\t\t\t\t NOTE:\t\t\t\t\t ** RIG ACCEPTANCE  ON 17/09/2017 @ 12:30 PM\t\t\t\t\t ** AMBULANCE DRY RUN  ARRIVED TO LOCATION 8 KM \t\t\t\t\t WW #1 PRODUCING 50 BPH\t\t\t\t\t WW #2 PRODUCING 45 BPH\t\t\t\t\t ",,17/09/2017 12:30:00 PM,40.9,802.6,70,90,35,20,0.785
20/09/2017,BB-1190,BAB,"7,980.00","R1: DISCUSSED LPR # 6 WORKING AT HEIGHT  NOTES: -Ambulance dry run was conducted on 7/9/2017 from Habshan Clinic, and it took 23 min for 24 Km. -Next location BB-1211 not handed over yet to drilling.",SHILAIF F'MTN,4/9/2017 20:30,39.1,500,120,120,25,10,0.907
22/09/2017,BB-1199,BAB,"12,316.00","R[1] LPR#3 (CONDUCT GAS TEST WHERE EVER REQUIRED) SP2R#3 ( MONITOR TORQUE AND DRAG ALL THE TIME) R[2] 280 GPM , RPM 120, WOB 15-20, TORQUE 5-7 , SPP 1800 PSO  R[3] OBSERVED NO SIGNAL AND PRESSURE INCREASED F/1800 PSI T/2100 PSI * ALL SURFACE LINES, MUD PUMPS, MUD SOLIDS CHECKED . OK  * DECIDED TO POOH DUE TO FAILURE OF TOOLS.   NEXT LOCATION BB-1172 * LOCATION AND MOVING ROAD 100% READY  * CELLAR AND CONDUCTOR PIPE IN PLACE. * 2 WW READY WITH ACCUMULATIVE PRODUCTION 130 BBLS.   NEXT LOCATION BB-1134 * LOCATION AND MOVING ROAD HANDED OVER * NDC  DECIDED TO PREPARE LOCATION AND MOVING ROAD.",THAMAMA ZONE G,19/08/2017 7:00:00 AM,29.1,280,115,120,20,15,0
26/09/2017,BB-1196,BAB,"7,202.00","R-1:DISCCUSSED ABOUT 5 BARRIERS&SP2R#4,STATIONARY TIME. R-2:MONITOR WELL ON TRIP TANK WHILE RIH, FLOW CHECKAT REG INTERVALS,STATIC,OK. R-3:WOB= 10-15,RPM= 50,GPM= 580. NOTES: *AL-ROUMI ON LOC F/26-09-2017. *OBM ON LOC=1440 *CUTTING BOX ON LOC= 32 TOTAL, EMPTY=29 FULL=03 S.C.R @ 7202'   M.WT = 80 PFC MP#1  30 = 300 PSI        40 = 400 PSI MP#2  30 = 310 PSI        40 = 400 PSI",SHILAIF F'MTN,10/9/2017 12:00,22.3,570,50,100,20,10,0.819
26/09/2017,BB-1197,BAB,"8,905.00","[R-1]WAH RULES & LPR#5 CONFINED SPACE ENTRY [R-2]OBSERVED SAMPLES 100% CMT (HARD) 0% FORMATION [R-3] CONTROLLED TRIP FILLING UP CONTINUOSLY BY TRIP TANK, TRIP SHEET. FLOW CHECK EVERY 3000' [R-4] CONTROLLED TRIP FILLING UP CONTINUOSLY BY TRIP TANK, TRIP SHEET [R-4] CONTROLLED TRIP FILLING UP CONTINUOSLY BY TRIP TANK, TRIP SHEET ""**NEXT LOCATION PREPARATION (BB-1200) : 1. GEOMATICS HANDOVER RECEIVED ON 24-08-2017 2. LOCATION AND MOVING ROAD HANDOVER RECEIVED ON 25-08-2017 3. E-RIG MOVE REQ. FOR LOCATION PREPARATION SENT ON 25-08-2017 4. GEOMATICS FLOW LINE ORIENTATION RECEIVED ON 02-09-2017 5. LOCATION PREPARATION PROGRESS: 100%  6. RIG MOVE PREPARATION PROGRESS: 100% 7. CELLAR INSTALLED 14-09-2017, CHEKED BY GEODETICHS ON 160917 OK 8. 18 5/8"""" CSG @ 170', CMT JOB 80 BLS 118 PCF, GE ENGINEER CHEKED ELEVATION 32"""" AND 0.4 DEG INC OK 9. WW #1 70 BPH / 10. WW#2 80 BPH",DEN LST B/ THAM' Z B,9/8/2017 18:00,0,,,,,,0.589
5/10/2017,BB-1197,BAB,"7,216.00","[R-1]BOP FUNCTION TESTING, SPR5:MAINTAIN GOOD CLEANING PRACTICES, LPR#5 CONFINED SPACE ENTRY,FALL PROTECTION [R-2]  CONTROLLED TRIP FILLING UP CONTINUOSLY BY TRIP TANK, TRIP SHEET.  [R-3] CHECK FREE PASS BY WINDOW 02 TIMES WITHOUT PUMP WITHOUT ROTATION DS, DD WITHNESS  **MUD SYSTEM LOADED WITH 2.5 PPB H2S EXCAVENGER 1st NEXT; BB-1200 (100% READY) 2nd NEXT:BB-1214: LOCATION STACKED, RECEIVED HO FROM GEODETICHS 3rd NEXT: BB-1220 (LOCATION NO STACKED)",SHILAIF F'MTN,9/8/2017 18:00,2.2,500,,,30,5,0.589
18/11/2017,BB-1127,BAB,"9,740.00","R-1: DISCUSSED KICK DRILL WHILE DRILLING , SP2R# 9 ,LPR# 8 / GR# 8          LIFTING OPERATIONS. R-2: TIME DRILLING:: WOB=0-12 KLBS; GPM=285 ; SPP=1900 PSI; RPM=120;         TQ=3.5-4 KLB*FT; CONTROLLED ROP;  NEXT LOCATION: ** BB-1047: -REQUESTED WELL & ROAD HANDOVER FROM BAB GAS FS BY 04/11/2017.  ** BB-1227: -PROGRESS 0%. WAITING ON CIVIL CONSTRUCTION CONTRACTOR   ALLOCATION BY BAB 13 TEAM.  -GEOMATICS HANDOVER ON THE 23-10-17. -ADNOC-D TP&RM SURVEYED RIG MOVE ROAD FROM BB-1127 TO BB-1227.    GOOD CONDITION. NO REQUESTS.  ",THAMAMA,18/09/2017 4:00:00 AM,0,285.9,120,120,12,0,0.451
12/12/2017,BB-1211,BAB,"17,200.00","R1: DISCUSSED LPR 02 / GR 02 OBTAIN PTW  BEFORE ANY JOB R2: 110-120 RPM,10-20 WOB,280GPM R3:15 BBL DYNAMIC LOSSES R4:GOOD RESPONCE",DEN LST TOP HABSHAN,27/10/2017 5:00:00 PM,36.1,280,120,120,20,15,0.331
11/1/2017,BB-077,BAB,"5,328.00","R-1: PASSED T.O.L @ 5580' OK. PRECAUTIONARY WASH DOWN IN 7"" LINER. \t\t\t\t\t\t R-2: TAG SOFT CEMENT FROM 7860'\t\t\t\t\t\t\t R-3: DISCUSSED ADCO LPR # 4 & NDC GR # 7. CREW CAME LATE DUE TO HEAVY FOG\t\t\t\t\t\t\t R-4: TAG T.O.C @ 7880' CONFIRM 3 TIMES HELD 12 KiPS & 100 PSI DIFERENTIAL PRESSURE.\t\t\t\t\t\t\t R-5: OBSERVED RETURNS AND EVALUATED FOR GAS OR HYDROCARBONS OK. OBSERVE DYNAMIC LOSSES 130 - 140 BBL/HR\t\t\t\t\t\t\t R-6: FILLED HOLE AND OBSERVE STATIC LOSSES 42 BBL/HR\t\t\t\t\t\t\t R-7: FILLED HOLE CONTINOUSLY OBSERVED STATIC LOSSES 40-50 BBL/HR\t ** BB77 WS READING IN CELLAR AREA AT MIDNIGHT: 0 PPM H2S, 0 % LEL, 0 PSI, LITTLE FLOW OF GAS.\t\t\t\t\t\t ",THAMAMA SUBZONE B IIIU,10/11/1973,0,,,,,,0.589
10/10/2017,BB-1197,BAB,"8,464.00","[R-1] DISCUSSED BOP TESTING SP²R # 1 - PLANNING  LPR#10 / GR # 10 PPE / RPE\t\t\t\t\t\t\t\t\t\t\t\t\t\t [R-2] NO LOSSES\t\t\t\t\t\t\t\t\t\t\t\t\t\t [R-3] GOOD RESPONSE FROM FF TEAM\t\t\t\t\t\t\t\t\t\t\t\t\t\t [R-4] OVER FLOW AT SHAKERS DUE TO REINFORCEMENT MATERIAL ACUMULATION WHICH PLUGED THE SCREENS\t\t\t\t\t\t\t\t\t\t\t\t\t\t \t\t\t\t\t\t\t\t\t\t\t\t\t\t **MUD SYSTEM LOADED WITH 2.5 PPB H2S EXCAVENGER AND 10 PPB RE-ENFORCEMENT MATERIAL\t\t\t\t\t\t\t\t\t\t\t\t\t\t 1st NEXT LOCATION: BB-1200 (100% READY) 2nd NEXT LOCATION: BB-1214: LOCATION STACKED, RECEIVED HO FROM GEODETICHS ON 04/10/17, RECEIVED HO FROM BSF ON 08/10/17 3rd NEXT LOCATION: BB-1220: WAITING FOR BAB GEODETIC TEAM TO STACK IT. REQUEST WAS SENT ON 08/10/2017""\t\t\t\t\t\t\t\t\t\t\t\t\t\t ",NAHR UMR SHALE F'MTN,9/8/2017 18:00,32.2,613.2,120,125,30,20,0.778
23/10/2017,BB-1172,BAB,"6,848.00","R-1: DISCUSSED BOP BOLTING, LPR# 3/GR# 3 & SP2R# 5. R-2: REPORT THROUGH HEARTS. ** POLYMER MUD: FANN 6/3 =  10/8.  * NEXT LOCATION BB-1134 * LOCATION PREPARATION 95% READY & 2 WW READY. * RIG MOVE ROAD 95% READY.  * 2ND NEXT LOCATION BB-1207 * LOCATION HAND OVER ON 11/3/2017 * LOCATION PREPARATION 10% READY.",LAFFAN F'MTN,14/10/2017 1:00:00 AM,64.9,852.8,90,90,22,10,0.785
23/10/2017,BB-1194,BAB,"13,503.00",[R-1] DISCUSS WITH CREW ABOUT LPR# 4 ISOLATION.     \t\t\t\t\t\t\t [R-2] OBSERVE ANY LOSSES - NO LOSSES (R-3) CONDUCT H2S DRILL. GOOD RESPONCE FROM THE CREW. HEAD COUNT FINISH IN 2.5 MINTS.\t\t\t\t\t\t   Next location BB-1163 and 2 nd next location BB-1201 being prepared by Al Saari. Both locations sharing 100 meters location. BB-1163 location is ready.  Conductor driving company will start drilling  tomorrow.(waiting for DTO) Water well Rig started drilling first water well.,THAMAMA SUBZONE B IVL,23/09/2017 1:00:00 PM,0,,,,,,0.355
23/10/2017,BB-1194,BAB,"13,503.00",[R-1] DISCUSS WITH CREW ABOUT LPR# 4 ISOLATION.     \t\t\t\t\t\t\t [R-2] OBSERVE ANY LOSSES - NO LOSSES (R-3) CONDUCT H2S DRILL. GOOD RESPONCE FROM THE CREW. HEAD COUNT FINISH IN 2.5 MINTS.\t\t\t\t\t\t   Next location BB-1163 and 2 nd next location BB-1201 being prepared by Al Saari. Both locations sharing 100 meters location. BB-1163 location is ready.  Conductor driving company will start drilling  tomorrow.(waiting for DTO) Water well Rig started drilling first water well.,THAMAMA SUBZONE B IVL,23/09/2017 1:00:00 PM,0,,,,,,0
18/12/2017,BB-1200,BAB,"17,926.00","R-1: PVT TEST / TRT-FIRE TEAM ROLE ,SP²R9,LPR#8 R-2: TORQUED UP EVERY JOINT ON EACH STAND,IRON ROUGH NECK HAWK JAW BROKE DOWN ON 27-NOV-2017, THEREFORE USED DP SPINNER & MANUAL TONGS TO TORQUE UP ALL P/U STANDS. R-3:  1.0 - 1.25  % LUBRICANT  * DYNAMIC LOSSES WHILE DRILLING 12-16 BPH *  SCR @ 17964 FT. * WASH UP AND REAM DOWN FULL STAND  BEFORE MAKE A CONNECTION * SYSTEM LOADED BY 2 PPB H2S SCAVENGER NEXT LOCATION BB-1214:   •DRILLED & COMPLETED 2 WATER WELLS, PRODUCTION: 45 BPH AND 50 BPH   •CELLAR INSTALLED AND GEOMATICS CONFIRMED ORIENTATION.   • 3 x 18.5/8"" COATED CONDUCTOR IS CEMENTED ON 02-DEC-2017.   •21¼"" ADAPTOR W/22"" CSG RAISER IS DELIVERED TO CURRENT LOCATION FOR MADIFICATION   • LOC ENTRANCE PREPARED.   • ALREADY START RECEIVING 500 M3 GUTCH FOR CELLARA AREA AND  2ND NEXT LOC: BB-1220:   * TO BE PREPARED BY NDC - CONFIRMED BY RM   * RIG MOVE ROAD H/O STILL PENDING",THAMAMA ZONE G,15/11/2017 8:00:00 PM,38.8,271.4,110,120,25,22,0.464
11/1/2017,BB-1151,BAB,"8,420.00",[R-1] OBSERVED OVER PULL WHILE WASH UP LAST STD DRILLED. [R-2] DISCUSSED LPR# 6 ( FALL PREVENTION ) AND SPR2R RULE # 8 ( MAINTAIN HOLE STABILTY ALL THE TIME) [R-3] OBSERVED OVER PULL WHILE SLB CALIBRATED DEPTH  [R-4] NOT DAYNAMIC LOSSES [R-5] HOLE IN GOOD CONDITION [R-6] OBSERVED WELL @ 4200 FT . STATIC LOSSES: 04 BPH,BAB MEMBER ZONE C,25/12/2016 8:00:00 PM,40.2,622,120,130,30,20,0.84
23/01/2017,BB-1151,BAB,"12,440.00",[R-1] DISCUSSED LPR# 8 (SUSPENDE LOAD) AND SP2R RULE # 5 (MAINTAIN GOOD HOLE CLEANING PRACTICES) [R-2] FOLLOWING ADCO GEOLOGIST INSTRUCTIONS ,HAB'N ZONE-2,25/12/2016 8:00:00 PM,44.6,280.9,120,130,15,10,0.37
26/01/2017,BB-1151,BAB,"14,200.00",[R-1]DISCUSSED LPR# 1 (ROAD SAFETY) AND  SP2R RULE # 3 (MONITOR TORQUE AND DRAG ALL THE TIME) [R-2]FOLLOWING ADCO GEOLOGIST INSTRUCTIONS [R-3]DYNAMIC LOSSES DURING CIRCULATION : 7 BPH [R-4]HOLE IN GOOD CONDITION [R-5]MONITORING THE WELL VIA TRIP TANK AND TRIP SHEET ,HAB'N ZONE-2,25/12/2016 8:00:00 PM,25.4,280.9,125,130,12,8,0.37
21/02/2017,BB-1155,BAB,"8,446.00","[R-1]\tDISCUSSED LPR# 8 (SUSPENDED LOAD) AND SP2R RULE # 2 (TORQUE AND DRAG SIMULATION) [R-2]\tMONITORED WELL VIA TRIP TANK, OBERVED WELL EVERY 3000' [R-3]\tL/D DENSITY/NEUTRON  ",THAMAMA ZONE C,4/2/2017 22:00,24.4,551.8,,,,,0.902
26/02/2017,BB-1155,BAB,"10,575.00",[R-1]DISCUSSED LPR# 2 (PERMIT TO WORK) AND  SP2R RULE # 5 (MAINTAIN GOOD HOLE CLEAN PRACTICES) [R-2]CHEKED FLOAT EQUIPMENT OK [R-3]CHEKED FOR LEAKS OK ,BASE HAB'N ZONE-2,4/2/2017 22:00,0,,,,,,0.902
27/03/2017,BB-1114,BAB,"5,121.00","R-1: \tDISCUSSED LPR # 8 SUSPENDED LOAD AND SPPR #8 MAINTAIN HOLE STABILITY ALL THE TIME.\t R-2: \tCIRCULATED HOLE CLEAN 2.5 CYCLES  WITH 2 X 30 BBLS HI-VIS PILLS CYCLE APART & CONDITIONED MUD TO 69 PCF. \t \tSWEPT HOLE WITH 30 BBLS HI-VIS EACH STAND. PREPARED HI-VIS WITH CALCIUM CARBONATE BEFORE SIMSIMA.\t R-3: \tCONT'D DRILLING, ADDING FRESH LIGHT MUD TO ACTIVE, LOSSES INCREASED TO 600 BPH AT 5060'. \t \tCONTINUED DRILLING TO 5121', OBSERVED CAVING ON SHAKERS WITH M.W. 67 PCF. DECIDED TO PULL OUT, \t \tCHANGE TO ROTARY BHA, AERATED MUD SYSTEM AND COLLECT WATER TO MIX MUD\t R-4:\tBACK REAMED IN UER FORMATION. STATIC LOSSES MORE THAN 300 BPH\t ",UMM ER RADHUMA F'MTN,19/03/2017 6:00:00 PM,42.5,,90,90,20,15,0.994
30/03/2017,BB-1187,BAB,"1,955.00",R-1 : DISCUSSED LPR # 7 ( SAFETY CRITICAL EQUIP ) *** HSE OBSERVATION TOTAL 13. ***SCR @ 1675',DAMMAM F'MTN,25/03/2017 12:00:00 PM,65.6,700,60,65,25,20,1.167
10/7/2017,BB-1135,BAB,"1,677.00",** R-1 DISCUSSED LPR#6 FALL PREVENTION. ***R-2 CONDUCT FIRE DRILL. GOOD RESPONCE FROM THE CREW. HEAD COUNT FINISH IN 2.5 MINTS. NOTE:  *** 1 WATER WELL PRODUCTION 70 BBL/HR. *** 2 WATER WELL PRODUCTION 40 BBL/HR,MIOCENE CLASTICS,30/06/2017 11:00:00 AM,0,,,,,,1.037
